date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrollment,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,year,month,bio_age_17_plus,child_to_adult_ratio,total_updates,anomaly,total_population,biometric_per_enrollment
2025-11-09,Haryana,Jhajjar,124108,2,0,0,2,2,3,14,7,2025,11,7,1.75,21,False,5,10.5
2025-11-09,Haryana,Jind,126114,1,0,0,1,0,3,13,15,2025,11,15,0.8125,28,False,3,28.0
2025-11-09,Haryana,Karnal,132046,1,0,0,1,0,2,4,2,2025,11,2,1.3333333333333333,6,False,2,6.0
2025-11-09,Haryana,Karnal,132117,3,0,0,3,0,4,14,19,2025,11,19,0.7,33,False,4,11.0
2025-11-09,Haryana,Mahendragarh,123034,1,1,0,2,1,6,16,9,2025,11,9,1.6,25,False,7,12.5
2025-11-09,Haryana,Panchkula,134116,3,0,0,3,1,13,6,2,2025,11,2,2.0,8,False,14,2.6666666666666665
2025-11-09,Haryana,Rewari,123302,2,0,0,2,1,7,5,6,2025,11,6,0.7142857142857143,11,False,8,5.5
2025-11-09,Haryana,Sirsa,125055,21,0,0,21,8,67,85,60,2025,11,60,1.3934426229508197,145,False,75,6.904761904761905
2025-11-09,Haryana,Sirsa,125075,3,0,0,3,1,13,10,15,2025,11,15,0.625,25,False,14,8.333333333333334
2025-11-09,Haryana,Sirsa,125110,2,1,0,3,1,17,36,28,2025,11,28,1.2413793103448276,64,False,18,21.333333333333332
2025-11-09,Haryana,Sonipat,131103,1,0,0,1,0,3,7,7,2025,11,7,0.875,14,False,3,14.0
2025-11-09,Haryana,Yamuna Nagar,135106,1,0,0,1,1,3,10,12,2025,11,12,0.7692307692307693,22,False,4,22.0
2025-11-09,Himachal Pradesh,Bilaspur,174030,2,0,0,2,0,6,1,5,2025,11,5,0.1666666666666666,6,False,6,3.0
2025-11-09,Himachal Pradesh,Chamba,176321,1,0,0,1,2,38,16,2,2025,11,2,5.333333333333333,18,False,40,18.0
2025-11-09,Himachal Pradesh,Kangra,176085,1,0,0,1,1,0,1,0,2025,11,0,1.0,1,False,1,1.0
2025-11-09,Himachal Pradesh,Kangra,176206,2,0,0,2,2,12,20,6,2025,11,6,2.857142857142857,26,False,14,13.0
2025-11-09,Himachal Pradesh,Kangra,176401,1,0,0,1,0,16,1,10,2025,11,10,0.0909090909090909,11,False,16,11.0
2025-11-09,Himachal Pradesh,Mandi,175027,2,0,0,2,0,3,1,9,2025,11,9,0.1,10,False,3,5.0
2025-11-09,Himachal Pradesh,Mandi,175032,1,0,0,1,0,10,3,7,2025,11,7,0.375,10,False,10,10.0
2025-11-09,Himachal Pradesh,Shimla,171009,2,0,0,2,0,5,2,3,2025,11,3,0.5,5,False,5,2.5
2025-11-09,Himachal Pradesh,Shimla,171221,1,0,0,1,0,1,1,2,2025,11,2,0.3333333333333333,3,False,1,3.0
2025-11-09,Himachal Pradesh,Sirmaur,173027,3,0,0,3,2,28,8,9,2025,11,9,0.8,17,False,30,5.666666666666667
2025-11-09,Himachal Pradesh,Solan,173229,2,0,0,2,0,1,1,0,2025,11,0,1.0,1,False,1,0.5
2025-11-09,Himachal Pradesh,Una,174321,1,1,0,2,0,3,2,7,2025,11,7,0.25,9,False,3,4.5
2025-11-09,Jammu And Kashmir,Anantnag,192210,1,0,0,1,0,4,1,1,2025,11,1,0.5,2,False,4,2.0
2025-11-09,Jammu And Kashmir,Badgam,193411,7,1,0,8,1,24,9,7,2025,11,7,1.125,16,False,25,2.0
2025-11-09,Jammu And Kashmir,Baramula,193101,6,1,0,7,3,25,24,12,2025,11,12,1.8461538461538465,36,False,28,5.142857142857143
2025-11-09,Jammu And Kashmir,Kathua,184151,1,0,0,1,0,5,7,6,2025,11,6,1.0,13,False,5,13.0
2025-11-09,Jammu And Kashmir,Pulwama,192301,14,0,0,14,6,44,11,18,2025,11,18,0.5789473684210527,29,False,50,2.0714285714285716
2025-11-09,Jammu And Kashmir,Rajouri,185152,3,0,0,3,0,7,12,5,2025,11,5,2.0,17,False,7,5.666666666666667
2025-11-09,Jammu And Kashmir,Rajouri,185202,1,0,0,1,1,12,8,10,2025,11,10,0.7272727272727273,18,False,13,18.0
2025-11-09,Jammu And Kashmir,Srinagar,190003,3,2,0,5,1,6,11,19,2025,11,19,0.55,30,False,7,6.0
2025-11-09,Jammu And Kashmir,Srinagar,191101,6,0,0,6,0,5,6,5,2025,11,5,1.0,11,False,5,1.8333333333333333
2025-11-09,Jharkhand,Bokaro,827004,1,0,0,1,0,8,4,6,2025,11,6,0.5714285714285714,10,False,8,10.0
2025-11-09,Jharkhand,Bokaro,829132,1,0,0,1,1,2,4,0,2025,11,0,4.0,4,False,3,4.0
2025-11-09,Jharkhand,Deoghar,814114,0,2,0,2,0,18,5,1,2025,11,1,2.5,6,False,18,3.0
2025-11-09,Jharkhand,Dhanbad,828109,16,5,0,21,6,94,18,69,2025,11,69,0.2571428571428571,87,False,100,4.142857142857143
2025-11-09,Jharkhand,Dhanbad,828127,1,2,0,3,0,4,1,3,2025,11,3,0.25,4,False,4,1.3333333333333333
2025-11-09,Jharkhand,Dhanbad,828128,0,1,0,1,0,3,0,1,2025,11,1,0.0,1,False,3,1.0
2025-11-09,Jharkhand,Dhanbad,828207,0,1,0,1,0,6,0,1,2025,11,1,0.0,1,False,6,1.0
2025-11-09,Jharkhand,Dhanbad,828306,1,1,0,2,1,8,13,9,2025,11,9,1.3,22,False,9,11.0
2025-11-09,Jharkhand,Dumka,816118,1,5,0,6,0,33,6,8,2025,11,8,0.6666666666666666,14,False,33,2.3333333333333335
2025-11-09,Jharkhand,East Singhbhum,831006,1,0,0,1,0,11,4,4,2025,11,4,0.8,8,False,11,8.0
2025-11-09,Jharkhand,Garhwa,822125,5,2,0,7,9,117,54,158,2025,11,158,0.3396226415094339,212,False,126,30.285714285714285
2025-11-09,Jharkhand,Giridih,815302,3,3,0,6,4,21,14,6,2025,11,6,2.0,20,False,25,3.3333333333333335
2025-11-09,Jharkhand,Giridih,815313,6,3,0,9,10,23,3,4,2025,11,4,0.6,7,False,33,0.7777777777777778
2025-11-09,Jharkhand,Gumla,835206,4,3,0,7,1,57,25,48,2025,11,48,0.5102040816326531,73,False,58,10.428571428571429
2025-11-09,Jharkhand,Gumla,835230,0,3,0,3,5,30,11,25,2025,11,25,0.4230769230769231,36,False,35,12.0
2025-11-09,Jharkhand,Koderma,825407,3,0,0,3,2,13,5,6,2025,11,6,0.7142857142857143,11,False,15,3.6666666666666665
2025-11-09,Jharkhand,Pakaur,816107,1,0,0,1,2,15,5,9,2025,11,9,0.5,14,False,17,14.0
2025-11-09,Jharkhand,Ramgarh,825316,0,1,0,1,4,4,2,4,2025,11,4,0.4,6,False,8,6.0
2025-11-09,Jharkhand,Ramgarh,829117,2,0,0,2,3,34,10,11,2025,11,11,0.8333333333333334,21,False,37,10.5
2025-11-09,Jharkhand,Ramgarh,829143,0,1,0,1,0,4,0,2,2025,11,2,0.0,2,False,4,2.0
2025-11-09,Jharkhand,Ranchi,834005,9,0,0,9,2,19,7,22,2025,11,22,0.3043478260869565,29,False,21,3.2222222222222223
2025-11-09,Jharkhand,Seraikela-Kharsawan,831012,0,1,0,1,0,20,6,23,2025,11,23,0.25,29,False,20,29.0
2025-11-09,Jharkhand,Seraikela-Kharsawan,832404,1,2,0,3,2,13,3,11,2025,11,11,0.25,14,False,15,4.666666666666667
2025-11-09,Karnataka,Bagalkot,587311,1,0,0,1,1,22,4,8,2025,11,8,0.4444444444444444,12,False,23,12.0
2025-11-09,Karnataka,Bagalkot,587330,2,0,0,2,1,5,6,6,2025,11,6,0.8571428571428571,12,False,6,6.0
2025-11-09,Karnataka,Ballari,583104,1,0,0,1,1,6,4,1,2025,11,1,2.0,5,False,7,5.0
2025-11-09,Karnataka,Bangalore,560001,1,0,0,1,0,4,2,4,2025,11,4,0.4,6,False,4,6.0
2025-11-09,Karnataka,Bangalore,560072,1,0,0,1,1,5,5,9,2025,11,9,0.5,14,False,6,14.0
2025-11-09,Karnataka,Bangalore,560084,0,1,0,1,0,7,1,14,2025,11,14,0.0666666666666666,15,False,7,15.0
2025-11-09,Karnataka,Bangalore Rural,562110,2,0,0,2,0,37,14,17,2025,11,17,0.7777777777777778,31,False,37,15.5
2025-11-09,Karnataka,Belgaum,591313,1,0,0,1,0,4,1,4,2025,11,4,0.2,5,False,4,5.0
2025-11-09,Karnataka,Bidar,585402,1,0,0,1,0,16,6,17,2025,11,17,0.3333333333333333,23,False,16,23.0
2025-11-09,Karnataka,Bidar,585413,1,0,0,1,1,8,7,8,2025,11,8,0.7777777777777778,15,False,9,15.0
2025-11-09,Karnataka,Chikkaballapur,563159,1,0,0,1,1,6,3,0,2025,11,0,3.0,3,False,7,3.0
2025-11-09,Karnataka,Chitradurga,577520,1,0,0,1,0,6,3,4,2025,11,4,0.6,7,False,6,7.0
2025-11-09,Karnataka,Dakshina Kannada,574211,0,1,0,1,1,6,4,2,2025,11,2,1.3333333333333333,6,False,7,6.0
2025-11-09,Karnataka,Dakshina Kannada,574216,1,0,0,1,0,4,0,2,2025,11,2,0.0,2,False,4,2.0
2025-11-09,Karnataka,Dakshina Kannada,574217,1,0,0,1,0,7,1,2,2025,11,2,0.3333333333333333,3,False,7,3.0
2025-11-09,Karnataka,Dakshina Kannada,574241,1,0,0,1,0,9,2,4,2025,11,4,0.4,6,False,9,6.0
2025-11-09,Karnataka,Dakshina Kannada,574326,1,0,0,1,0,5,3,3,2025,11,3,0.75,6,False,5,6.0
2025-11-09,Karnataka,Dakshina Kannada,575001,2,1,0,3,0,14,2,5,2025,11,5,0.3333333333333333,7,False,14,2.3333333333333335
2025-11-09,Karnataka,Dharwad,580021,1,0,0,1,1,0,2,2,2025,11,2,0.6666666666666666,4,False,1,4.0
2025-11-09,Karnataka,Gadag,582115,3,0,0,3,1,5,1,6,2025,11,6,0.1428571428571428,7,False,6,2.3333333333333335
2025-11-09,Tamil Nadu,Kanniyakumari,629804,1,0,0,1,4,1,3,4,2025,11,4,0.6,7,False,5,7.0
2025-11-09,Tamil Nadu,Karur,639110,2,1,0,3,1,10,1,6,2025,11,6,0.1428571428571428,7,False,11,2.3333333333333335
2025-11-09,Tamil Nadu,Madurai,625014,2,0,0,2,7,25,4,19,2025,11,19,0.2,23,False,32,11.5
2025-11-09,Tamil Nadu,Madurai,625016,5,1,0,6,8,57,25,23,2025,11,23,1.0416666666666667,48,False,65,8.0
2025-11-09,Tamil Nadu,Madurai,625017,4,0,0,4,4,30,14,30,2025,11,30,0.4516129032258064,44,False,34,11.0
2025-11-09,Tamil Nadu,Madurai,625234,2,0,0,2,0,3,2,3,2025,11,3,0.5,5,False,3,2.5
2025-11-09,Tamil Nadu,Madurai,625503,5,2,0,7,0,15,4,11,2025,11,11,0.3333333333333333,15,False,15,2.142857142857143
2025-11-09,Tamil Nadu,Namakkal,636301,1,0,0,1,0,7,3,6,2025,11,6,0.4285714285714285,9,False,7,9.0
2025-11-09,Tamil Nadu,Namakkal,637407,1,0,0,1,0,3,1,3,2025,11,3,0.25,4,False,3,4.0
2025-11-09,Tamil Nadu,Namakkal,637409,2,0,0,2,2,11,0,3,2025,11,3,0.0,3,False,13,1.5
2025-11-09,Tamil Nadu,Namakkal,638007,2,0,0,2,0,3,0,12,2025,11,12,0.0,12,False,3,6.0
2025-11-09,Tamil Nadu,Perambalur,621133,2,1,0,3,0,2,1,1,2025,11,1,0.5,2,False,2,0.6666666666666666
2025-11-09,Tamil Nadu,Perambalur,621708,4,0,0,4,1,5,2,1,2025,11,1,1.0,3,False,6,0.75
2025-11-09,Tamil Nadu,Pudukkottai,622303,0,2,0,2,3,9,2,5,2025,11,5,0.3333333333333333,7,False,12,3.5
2025-11-09,Tamil Nadu,Pudukkottai,622412,1,0,0,1,1,3,2,3,2025,11,3,0.5,5,False,4,5.0
2025-11-09,Tamil Nadu,Ramanathapuram,623517,2,0,0,2,3,16,6,7,2025,11,7,0.75,13,False,19,6.5
2025-11-09,Tamil Nadu,Ramanathapuram,623523,2,1,0,3,2,6,5,2,2025,11,2,1.6666666666666667,7,False,8,2.3333333333333335
2025-11-09,Tamil Nadu,Salem,636302,1,0,0,1,4,14,5,13,2025,11,13,0.3571428571428571,18,False,18,18.0
2025-11-09,Tamil Nadu,Salem,636452,0,1,0,1,2,4,4,3,2025,11,3,1.0,7,False,6,7.0
2025-11-09,Tamil Nadu,Sivaganga,630606,3,0,0,3,3,9,9,10,2025,11,10,0.8181818181818182,19,False,12,6.333333333333333
2025-11-09,Tamil Nadu,Tenkasi,627851,1,0,0,1,3,2,3,0,2025,11,0,3.0,3,False,5,3.0
2025-11-09,Tamil Nadu,Thanjavur,612302,1,0,0,1,0,5,0,4,2025,11,4,0.0,4,False,5,4.0
2025-11-09,Tamil Nadu,Thanjavur,614202,0,1,0,1,0,9,1,1,2025,11,1,0.5,2,False,9,2.0
2025-11-09,Tamil Nadu,Thanjavur,614207,1,0,0,1,0,2,1,1,2025,11,1,0.5,2,False,2,2.0
2025-11-09,Tamil Nadu,Thanjavur,614612,1,0,0,1,0,11,1,4,2025,11,4,0.2,5,False,11,5.0
2025-11-09,Tamil Nadu,Thanjavur,614803,1,0,0,1,1,4,0,2,2025,11,2,0.0,2,False,5,2.0
2025-11-09,Tamil Nadu,Theni,625516,2,0,0,2,5,43,13,36,2025,11,36,0.3513513513513513,49,False,48,24.5
2025-11-09,Tamil Nadu,Thiruvarur,610206,1,0,0,1,1,9,3,1,2025,11,1,1.5,4,False,10,4.0
2025-11-09,Tamil Nadu,Thiruvarur,612604,2,0,0,2,0,6,0,2,2025,11,2,0.0,2,False,6,1.0
2025-11-09,Tamil Nadu,Thiruvarur,614715,2,0,0,2,0,9,5,3,2025,11,3,1.25,8,False,9,4.0
2025-11-09,Tamil Nadu,Thoothukkudi,628008,2,0,0,2,3,24,4,10,2025,11,10,0.3636363636363636,14,False,27,7.0
2025-11-09,Tamil Nadu,Thoothukkudi,628601,1,0,0,1,0,5,1,1,2025,11,1,0.5,2,False,5,2.0
2025-11-09,Tamil Nadu,Thoothukkudi,628613,1,0,0,1,0,2,1,4,2025,11,4,0.2,5,False,2,5.0
2025-11-09,Tamil Nadu,Thoothukkudi,628703,1,0,0,1,1,0,0,4,2025,11,4,0.0,4,False,1,4.0
2025-11-09,Tamil Nadu,Tiruchirappalli,620017,1,0,0,1,3,13,5,14,2025,11,14,0.3333333333333333,19,False,16,19.0
2025-11-09,Tamil Nadu,Tiruchirappalli,621601,3,0,0,3,3,5,4,10,2025,11,10,0.3636363636363636,14,False,8,4.666666666666667
2025-11-09,Tamil Nadu,Tirunelveli,627425,2,0,0,2,1,14,4,5,2025,11,5,0.6666666666666666,9,False,15,4.5
2025-11-09,Tamil Nadu,Tiruppur,641655,1,0,0,1,2,5,1,4,2025,11,4,0.2,5,False,7,5.0
2025-11-09,Tamil Nadu,Tiruppur,641662,4,0,0,4,2,3,3,5,2025,11,5,0.5,8,False,5,2.0
2025-11-09,Tamil Nadu,Tiruvallur,631203,1,0,0,1,0,13,11,15,2025,11,15,0.6875,26,False,13,26.0
2025-11-09,Tamil Nadu,Tiruvannamalai,604410,1,0,0,1,0,5,4,2,2025,11,2,1.3333333333333333,6,False,5,6.0
2025-11-09,Tamil Nadu,Vellore,632001,4,0,0,4,6,27,5,24,2025,11,24,0.2,29,False,33,7.25
2025-11-09,Tamil Nadu,Vellore,632507,1,0,0,1,0,4,1,3,2025,11,3,0.25,4,False,4,4.0
2025-11-09,Telangana,Karimnagar,505525,2,0,0,2,0,7,6,6,2025,11,6,0.8571428571428571,12,False,7,6.0
2025-11-09,Telangana,Rajanna Sircilla,505303,1,0,0,1,2,32,4,10,2025,11,10,0.3636363636363636,14,False,34,14.0
2025-11-09,Tripura,Gomati,799120,1,1,0,2,0,2,4,3,2025,11,3,1.0,7,False,2,3.5
2025-11-09,Tripura,North Tripura,799261,2,0,0,2,0,15,5,16,2025,11,16,0.2941176470588235,21,False,15,10.5
2025-11-09,Tripura,West Tripura,799004,2,1,0,3,8,38,21,24,2025,11,24,0.84,45,False,46,15.0
2025-11-09,Uttar Pradesh,Agra,282007,13,11,0,24,17,92,46,23,2025,11,23,1.9166666666666667,69,False,109,2.875
2025-11-09,Uttar Pradesh,Aligarh,202150,1,0,0,1,4,15,5,4,2025,11,4,1.0,9,False,19,9.0
2025-11-09,Uttar Pradesh,Ambedkar Nagar,224145,1,1,0,2,3,26,14,6,2025,11,6,2.0,20,False,29,10.0
2025-11-09,Uttar Pradesh,Auraiya,206252,2,0,0,2,5,45,5,7,2025,11,7,0.625,12,False,50,6.0
2025-11-09,Uttar Pradesh,Azamgarh,276204,4,6,0,10,15,97,31,20,2025,11,20,1.4761904761904765,51,False,112,5.1
2025-11-09,Uttar Pradesh,Ballia,277209,4,5,0,9,10,34,17,5,2025,11,5,2.833333333333333,22,False,44,2.4444444444444446
2025-11-09,Uttar Pradesh,Ballia,277403,1,2,0,3,3,8,5,1,2025,11,1,2.5,6,False,11,2.0
2025-11-09,Uttar Pradesh,Balrampur,271210,0,2,0,2,3,15,3,3,2025,11,3,0.75,6,False,18,3.0
2025-11-09,Uttar Pradesh,Bara Banki,225303,0,1,0,1,2,18,18,2,2025,11,2,6.0,20,False,20,20.0
2025-11-09,Uttar Pradesh,Bara Banki,225413,4,0,0,4,4,21,4,4,2025,11,4,0.8,8,False,25,2.0
2025-11-09,Uttar Pradesh,Bijnor,246761,13,2,0,15,9,85,68,24,2025,11,24,2.72,92,False,94,6.133333333333334
2025-11-09,Uttar Pradesh,Budaun,202521,0,2,0,2,3,7,2,3,2025,11,3,0.5,5,False,10,2.5
2025-11-09,Uttar Pradesh,Bulandshahr,202397,5,0,0,5,7,20,21,9,2025,11,9,2.1,30,False,27,6.0
2025-11-09,Uttar Pradesh,Bulandshahr,203001,18,15,0,33,40,141,141,50,2025,11,50,2.764705882352941,191,False,181,5.787878787878788
2025-11-09,Uttar Pradesh,Bulandshahr,203150,1,2,0,3,8,39,28,2,2025,11,2,9.333333333333334,30,False,47,10.0
2025-11-09,Uttar Pradesh,Chandauli,232118,2,5,0,7,16,37,13,7,2025,11,7,1.625,20,False,53,2.857142857142857
2025-11-09,Uttar Pradesh,Deoria,274204,3,7,0,10,18,71,29,22,2025,11,22,1.2608695652173914,51,False,89,5.1
2025-11-09,Uttar Pradesh,Faizabad,225408,1,1,0,2,5,22,30,7,2025,11,7,3.75,37,False,27,18.5
2025-11-09,Uttar Pradesh,Farrukhabad,209621,0,1,0,1,6,24,10,4,2025,11,4,2.0,14,False,30,14.0
2025-11-09,Uttar Pradesh,Fatehpur,212635,3,2,0,5,5,60,17,14,2025,11,14,1.1333333333333333,31,False,65,6.2
2025-11-09,Uttar Pradesh,Fatehpur,216221,4,4,0,8,7,38,39,14,2025,11,14,2.6,53,False,45,6.625
2025-11-09,Uttar Pradesh,Ghaziabad,201204,4,1,0,5,13,96,51,22,2025,11,22,2.217391304347826,73,False,109,14.6
2025-11-09,Uttar Pradesh,Ghazipur,233223,2,1,0,3,9,46,17,6,2025,11,6,2.4285714285714284,23,False,55,7.666666666666667
2025-11-09,Uttar Pradesh,Ghazipur,233224,1,1,0,2,5,17,1,5,2025,11,5,0.1666666666666666,6,False,22,3.0
2025-11-09,Uttar Pradesh,Gorakhpur,273201,1,0,0,1,7,48,13,17,2025,11,17,0.7222222222222222,30,False,55,30.0
2025-11-09,Uttar Pradesh,Hamirpur,210502,4,1,0,5,3,24,19,7,2025,11,7,2.375,26,False,27,5.2
2025-11-09,Uttar Pradesh,Jaunpur,222142,2,4,0,6,15,57,26,12,2025,11,12,2.0,38,False,72,6.333333333333333
2025-11-09,Uttar Pradesh,Jaunpur,222144,1,0,0,1,4,11,13,9,2025,11,9,1.3,22,False,15,22.0
2025-11-09,Uttar Pradesh,Kannauj,209734,5,1,0,6,8,26,36,4,2025,11,4,7.2,40,False,34,6.666666666666667
2025-11-09,Uttar Pradesh,Kanpur Nagar,209304,2,0,0,2,7,22,5,6,2025,11,6,0.7142857142857143,11,False,29,5.5
2025-11-09,Uttar Pradesh,Kheri,262701,12,4,0,16,7,168,96,33,2025,11,33,2.823529411764706,129,False,175,8.0625
2025-11-09,Uttar Pradesh,Kheri,262801,2,2,0,4,3,22,11,7,2025,11,7,1.375,18,False,25,4.5
2025-11-09,Uttar Pradesh,Kheri,262905,1,1,0,2,7,25,32,8,2025,11,8,3.555555555555556,40,False,32,20.0
2025-11-09,Uttar Pradesh,Lucknow,226003,11,7,1,19,13,112,60,70,2025,11,70,0.8450704225352113,130,False,125,6.842105263157895
2025-11-09,Uttar Pradesh,Lucknow,226025,1,1,0,2,0,8,6,2,2025,11,2,2.0,8,False,8,4.0
2025-11-09,Uttar Pradesh,Maharajganj,273164,7,11,0,18,34,64,20,19,2025,11,19,1.0,39,False,98,2.1666666666666665
2025-11-09,Uttar Pradesh,Mau,221705,0,1,0,1,0,6,0,3,2025,11,3,0.0,3,False,6,3.0
2025-11-09,Uttar Pradesh,Mau,275105,1,2,0,3,10,35,14,12,2025,11,12,1.0769230769230769,26,False,45,8.666666666666666
2025-11-09,Uttar Pradesh,Meerut,250110,5,0,0,5,3,25,8,8,2025,11,8,0.8888888888888888,16,False,28,3.2
2025-11-09,Uttar Pradesh,Meerut,250406,5,0,0,5,5,43,34,14,2025,11,14,2.2666666666666666,48,False,48,9.6
2025-11-09,Uttar Pradesh,Muzaffarnagar,251306,1,0,0,1,1,29,7,6,2025,11,6,1.0,13,False,30,13.0
2025-11-09,Uttar Pradesh,Pilibhit,262001,26,9,0,35,41,247,287,52,2025,11,52,5.415094339622642,339,False,288,9.685714285714285
2025-11-09,Uttar Pradesh,Pratapgarh,230132,1,1,0,2,4,42,38,21,2025,11,21,1.7272727272727273,59,False,46,29.5
2025-11-09,Uttar Pradesh,Pratapgarh,230135,6,3,0,9,18,61,19,16,2025,11,16,1.1176470588235294,35,False,79,3.888888888888889
2025-11-09,Uttar Pradesh,Rae Bareli,229205,2,1,0,3,6,17,1,0,2025,11,0,1.0,1,False,23,0.3333333333333333
2025-11-09,Uttar Pradesh,Rae Bareli,229216,3,1,0,4,4,15,22,7,2025,11,7,2.75,29,False,19,7.25
2025-11-09,Uttar Pradesh,Rampur,244927,3,6,0,9,11,60,49,14,2025,11,14,3.2666666666666666,63,False,71,7.0
2025-11-09,Uttar Pradesh,Sant Kabir Nagar,272199,0,2,0,2,6,36,36,14,2025,11,14,2.4,50,False,42,25.0
2025-11-09,Uttar Pradesh,Sant Ravidas Nagar,221409,2,1,0,3,3,16,9,7,2025,11,7,1.125,16,False,19,5.333333333333333
2025-11-09,Uttar Pradesh,Shahjahanpur,242226,1,1,0,2,2,1,12,1,2025,11,1,6.0,13,False,3,6.5
2025-11-09,Uttar Pradesh,Shahjahanpur,242307,2,6,0,8,12,79,24,12,2025,11,12,1.8461538461538465,36,False,91,4.5
2025-11-09,Uttar Pradesh,Shahjahanpur,242401,7,2,0,9,19,109,147,21,2025,11,21,6.681818181818182,168,False,128,18.666666666666668
2025-11-09,Uttar Pradesh,Shamli,247778,16,4,0,20,5,35,17,4,2025,11,4,3.4,21,False,40,1.05
2025-11-09,Uttar Pradesh,Sitapur,261202,7,2,1,10,3,42,37,5,2025,11,5,6.166666666666667,42,False,45,4.2
2025-11-09,Uttar Pradesh,Sonbhadra,231226,0,1,0,1,4,30,19,4,2025,11,4,3.8,23,False,34,23.0
2025-11-09,Uttar Pradesh,Sultanpur,228142,3,0,0,3,11,27,14,4,2025,11,4,2.8,18,False,38,6.0
2025-11-09,Uttar Pradesh,Unnao,209821,7,4,0,11,19,85,21,11,2025,11,11,1.75,32,False,104,2.909090909090909
2025-11-09,Uttar Pradesh,Unnao,209831,6,1,0,7,6,36,28,13,2025,11,13,2.0,41,False,42,5.857142857142857
2025-11-09,Uttar Pradesh,Varanasi,221010,5,5,0,10,10,54,36,22,2025,11,22,1.565217391304348,58,False,64,5.8
2025-11-09,Uttar Pradesh,Varanasi,221106,5,1,0,6,1,9,12,5,2025,11,5,2.0,17,False,10,2.8333333333333335
2025-11-09,Uttar Pradesh,Varanasi,221405,0,2,0,2,5,19,23,9,2025,11,9,2.3,32,False,24,16.0
2025-11-09,Uttarakhand,Almora,263626,1,0,0,1,1,4,1,3,2025,11,3,0.25,4,False,5,4.0
2025-11-09,Uttarakhand,Dehradun,248007,3,0,0,3,4,28,30,29,2025,11,29,1.0,59,False,32,19.666666666666668
2025-11-09,Uttarakhand,Haridwar,249403,1,1,0,2,5,14,3,5,2025,11,5,0.5,8,False,19,4.0
2025-11-09,Uttarakhand,Nainital,263126,3,0,0,3,0,15,13,18,2025,11,18,0.6842105263157895,31,False,15,10.333333333333334
2025-11-09,Uttarakhand,Pithoragarh,262522,2,2,0,4,2,15,10,7,2025,11,7,1.25,17,False,17,4.25
2025-11-09,Uttarakhand,Tehri Garhwal,249181,6,1,0,7,0,20,15,7,2025,11,7,1.875,22,False,20,3.142857142857143
2025-11-09,West Bengal,Alipurduar,735214,1,1,0,2,1,1,1,0,2025,11,0,1.0,1,False,2,0.5
2025-11-09,West Bengal,Bankura,722133,1,2,0,3,5,78,18,9,2025,11,9,1.8,27,False,83,9.0
2025-11-09,West Bengal,Bankura,722135,5,0,0,5,2,42,15,7,2025,11,7,1.875,22,False,44,4.4
2025-11-09,West Bengal,Bankura,722137,4,1,0,5,2,60,25,20,2025,11,20,1.1904761904761905,45,False,62,9.0
2025-11-09,West Bengal,Bankura,722148,5,1,0,6,3,21,4,1,2025,11,1,2.0,5,False,24,0.8333333333333334
2025-11-09,West Bengal,Bankura,722158,2,1,0,3,0,48,6,8,2025,11,8,0.6666666666666666,14,False,48,4.666666666666667
2025-11-09,West Bengal,Barddhaman,713127,2,0,0,2,0,10,2,2,2025,11,2,0.6666666666666666,4,False,10,2.0
2025-11-09,West Bengal,Barddhaman,713421,2,1,0,3,1,17,1,5,2025,11,5,0.1666666666666666,6,False,18,2.0
2025-11-09,West Bengal,Barddhaman,713428,1,0,0,1,2,36,4,3,2025,11,3,1.0,7,False,38,7.0
2025-11-09,West Bengal,Bardhaman,713131,3,0,0,3,0,14,0,1,2025,11,1,0.0,1,False,14,0.3333333333333333
2025-11-09,West Bengal,Birbhum,731125,1,1,0,2,5,51,17,8,2025,11,8,1.8888888888888888,25,False,56,12.5
2025-11-09,West Bengal,Birbhum,731238,13,1,0,14,4,51,11,15,2025,11,15,0.6875,26,False,55,1.8571428571428572
2025-11-09,West Bengal,Cooch Behar,736135,5,2,0,7,13,120,8,15,2025,11,15,0.5,23,False,133,3.2857142857142856
2025-11-09,West Bengal,Cooch Behar,736159,5,2,0,7,6,75,13,9,2025,11,9,1.3,22,False,81,3.142857142857143
2025-11-09,West Bengal,Dakshin Dinajpur,733141,5,0,1,6,4,102,10,19,2025,11,19,0.5,29,False,106,4.833333333333333
2025-11-09,West Bengal,Darjeeling,734012,1,0,0,1,0,15,1,2,2025,11,2,0.3333333333333333,3,False,15,3.0
2025-11-09,West Bengal,Hooghly,712138,3,0,0,3,0,11,2,1,2025,11,1,1.0,3,False,11,1.0
2025-11-09,West Bengal,Hooghly,712305,2,3,0,5,4,67,5,9,2025,11,9,0.5,14,False,71,2.8
2025-11-09,West Bengal,Hooghly,712415,4,1,0,5,3,34,8,8,2025,11,8,0.8888888888888888,16,False,37,3.2
2025-11-09,West Bengal,Kolkata,700016,6,2,0,8,0,32,8,10,2025,11,10,0.7272727272727273,18,False,32,2.25
2025-11-09,West Bengal,Malda,732128,3,1,0,4,5,63,7,11,2025,11,11,0.5833333333333334,18,False,68,4.5
2025-11-09,West Bengal,Maldah,732205,2,0,0,2,3,36,1,9,2025,11,9,0.1,10,False,39,5.0
